title,views,length,video_id,publish_date,url
Yaron Brook: Ayn Rand and the Philosophy of Objectivism | Lex Fridman Podcast #138,289567,10186,SOr1YYRljV8,2020-11-13 00:00:00,https://www.youtube.com/watch?v=SOr1YYRljV8
"Alex Filippenko: Supernovae, Dark Energy, Aliens & the Expanding Universe | Lex Fridman Podcast #137",3267516,9347,WxfA1OSev4c,2020-11-07 00:00:00,https://www.youtube.com/watch?v=WxfA1OSev4c
Dan Carlin: Hardcore History | Lex Fridman Podcast #136,5670783,12085,-k-ztNsBM54,2020-11-02 00:00:00,https://www.youtube.com/watch?v=-k-ztNsBM54
"Eric Weinstein: On the Nature of Good and Evil, Genius and Madness | Lex Fridman Podcast #134",2139309,10310,o2nG7-eXxko,2020-10-29 00:00:00,https://www.youtube.com/watch?v=o2nG7-eXxko
Manolis Kellis: Biology of Disease | Lex Fridman Podcast #133,202867,9298,Aq9UPIXbtKI,2020-10-25 00:00:00,https://www.youtube.com/watch?v=Aq9UPIXbtKI
Programming Meme Review with George Hotz,319459,1052,BOIxl0kJmV4,2020-10-23 00:00:00,https://www.youtube.com/watch?v=BOIxl0kJmV4
George Hotz: Hacking the Simulation & Learning to Drive with Neural Nets | Lex Fridman Podcast #132,1265501,11326,_L3gNaAVjQ4,2020-10-21 00:00:00,https://www.youtube.com/watch?v=_L3gNaAVjQ4
Chris Lattner: The Future of Computing and Programming Languages | Lex Fridman Podcast #131,485938,9760,nWTvXbQHwWs,2020-10-18 00:00:00,https://www.youtube.com/watch?v=nWTvXbQHwWs
Scott Aaronson: Computational Complexity and Consciousness | Lex Fridman Podcast #130,147631,6756,nAMjv0NAESM,2020-10-11 00:00:00,https://www.youtube.com/watch?v=nAMjv0NAESM
Lisa Feldman Barrett: Counterintuitive Ideas About How the Brain Works | Lex Fridman Podcast #129,420738,8417,NbdRIVCBqNI,2020-10-04 00:00:00,https://www.youtube.com/watch?v=NbdRIVCBqNI
"Michael Malice: Anarchy, Democracy, Libertarianism, Love, and Trolling | Lex Fridman Podcast #128",1551657,12031,BIk1zUy8ehU,2020-10-02 00:00:00,https://www.youtube.com/watch?v=BIk1zUy8ehU
"Joe Rogan: Fear, Love, Chaos, and the Joe Rogan Experience | Lex Fridman Podcast #127",3362977,4564,FKCJWkPehdY,2020-09-26 00:00:00,https://www.youtube.com/watch?v=FKCJWkPehdY
"James Gosling: Java, JVM, Emacs, and the Early Days of Computing | Lex Fridman Podcast #126",383877,6661,IT__Nrr3PNI,2020-09-24 00:00:00,https://www.youtube.com/watch?v=IT__Nrr3PNI
Jiu Jitsu Meme Review with Ryan Hall,688609,813,8U0XzOco7D0,2020-09-22 00:00:00,https://www.youtube.com/watch?v=8U0XzOco7D0
"Ryan Hall: Martial Arts and the Philosophy of Violence, Power, and Grace | Lex Fridman Podcast #125",1247227,13693,hhEwWghH_XM,2020-09-20 00:00:00,https://www.youtube.com/watch?v=hhEwWghH_XM
"Stephen Wolfram: Fundamental Theory of Physics, Life, and the Universe | Lex Fridman Podcast #124",463208,15818,-t1_ffaFXao,2020-09-15 00:00:00,https://www.youtube.com/watch?v=-t1_ffaFXao
Thoughts on Joe Rogan's New Texas Studio | Lex Fridman,525520,365,iw1obNGEt5E,2020-09-13 00:00:00,https://www.youtube.com/watch?v=iw1obNGEt5E
"Manolis Kellis: Origin of Life, Humans, Ideas, Suffering, and Happiness | Lex Fridman Podcast #123",517743,7852,t06rkOOUa7g,2020-09-12 00:00:00,https://www.youtube.com/watch?v=t06rkOOUa7g
"David Fravor: UFOs, Aliens, Fighter Jets, and Aerospace Engineering | Lex Fridman Podcast #122",6760882,14184,aB8zcAttP1E,2020-09-08 00:00:00,https://www.youtube.com/watch?v=aB8zcAttP1E
In Memory of My Grandmother,61409,1104,8rc0QljS_sM,2020-09-07 00:00:00,https://www.youtube.com/watch?v=8rc0QljS_sM
Eugenia Kuyda: Friendship with an AI Companion | Lex Fridman Podcast #121,288815,10866,_AGPbvCDBCk,2020-09-05 00:00:00,https://www.youtube.com/watch?v=_AGPbvCDBCk
The Future of Neuralink,201345,2005,aJgZgisiUsY,2020-09-01 00:00:00,https://www.youtube.com/watch?v=aJgZgisiUsY
François Chollet: Measures of Intelligence | Lex Fridman Podcast #120,233897,9260,PUAdj3w3wO4,2020-08-30 00:00:00,https://www.youtube.com/watch?v=PUAdj3w3wO4
A day in my life | Lex Fridman,2027921,2143,0m3hGZvD-0s,2020-08-27 00:00:00,https://www.youtube.com/watch?v=0m3hGZvD-0s
David Eagleman: Neuroplasticity and the Livewired Brain | Lex Fridman Podcast #119,158575,6084,386s-y1aRRo,2020-08-26 00:00:00,https://www.youtube.com/watch?v=386s-y1aRRo
Math Meme Review with Grant Sanderson (3Blue1Brown),849437,332,amCsM265Lw0,2020-08-24 00:00:00,https://www.youtube.com/watch?v=amCsM265Lw0
"Grant Sanderson: Math, Manim, Neural Networks & Teaching with 3Blue1Brown | Lex Fridman Podcast #118",279019,7705,U_6AYX42gkU,2020-08-23 00:00:00,https://www.youtube.com/watch?v=U_6AYX42gkU
Best hidden feature of Python | Chaining comparison operators,90634,273,HPfPFM1wNmE,2020-08-21 00:00:00,https://www.youtube.com/watch?v=HPfPFM1wNmE
Lex Fridman Podcast | Now in ASCII + Name Change,67259,151,U41dkEpj6NU,2020-08-19 00:00:00,https://www.youtube.com/watch?v=U41dkEpj6NU
Sara Seager: Search for Planets and Life Outside Our Solar System | Lex Fridman Podcast #116,451657,6095,-jA2ABHBc6Y,2020-08-16 00:00:00,https://www.youtube.com/watch?v=-jA2ABHBc6Y
Dileep George: Brain-Inspired AI | Lex Fridman Podcast #115,114384,7805,tg_m_LxxRwM,2020-08-14 00:00:00,https://www.youtube.com/watch?v=tg_m_LxxRwM
2+2=5 in Java,140013,206,amXXYgu0eFY,2020-08-11 00:00:00,https://www.youtube.com/watch?v=amXXYgu0eFY
"Russ Tedrake: Underactuated Robotics, Control, Dynamics and Touch | Lex Fridman Podcast #114",116824,10126,A22Ej6kb2wo,2020-08-09 00:00:00,https://www.youtube.com/watch?v=A22Ej6kb2wo
Best feature of Python | List Comprehensions,106950,319,belS2Ek4-ow,2020-08-07 00:00:00,https://www.youtube.com/watch?v=belS2Ek4-ow
GPT-3 vs Human Brain,216375,212,kpiY_LemaTc,2020-08-01 00:00:00,https://www.youtube.com/watch?v=kpiY_LemaTc
Manolis Kellis: Human Genome and Evolutionary Dynamics | Lex Fridman Podcast #113,375893,8964,brslF-Cy3HU,2020-07-31 00:00:00,https://www.youtube.com/watch?v=brslF-Cy3HU
"Ian Hutchinson: Nuclear Fusion, Plasma Physics, and Religion | Lex Fridman Podcast #112",253030,7275,pDSEjaDCtOU,2020-07-29 00:00:00,https://www.youtube.com/watch?v=pDSEjaDCtOU
The most controversial Python feature | Walrus operator,398743,487,KN2TTiGpDvM,2020-07-27 00:00:00,https://www.youtube.com/watch?v=KN2TTiGpDvM
Richard Karp: Algorithms and Computational Complexity | Lex Fridman Podcast #111,137456,7652,KllCrlfLuzs,2020-07-26 00:00:00,https://www.youtube.com/watch?v=KllCrlfLuzs
When will the 200 billionth person be born?,46088,254,FruPG2M156w,2020-07-24 00:00:00,https://www.youtube.com/watch?v=FruPG2M156w
Jitendra Malik: Computer Vision | Lex Fridman Podcast #110,56882,6096,LRYkH-fAVGE,2020-07-21 00:00:00,https://www.youtube.com/watch?v=LRYkH-fAVGE
Will Javascript Take Over the World? | Brian Kernighan and Lex Fridman,189214,220,AB60_uUetJs,2020-07-20 00:00:00,https://www.youtube.com/watch?v=AB60_uUetJs
Neural networks learning spirals,75395,304,i3ZnDRrmFjg,2020-07-19 00:00:00,https://www.youtube.com/watch?v=i3ZnDRrmFjg
C Programming Language | Brian Kernighan and Lex Fridman,158027,378,G1-wse8nsxY,2020-07-19 00:00:00,https://www.youtube.com/watch?v=G1-wse8nsxY
"Brian Kernighan: UNIX, C, AWK, AMPL, and Go Programming | Lex Fridman Podcast #109",396843,6189,O9upVbGSBFo,2020-07-18 00:00:00,https://www.youtube.com/watch?v=O9upVbGSBFo
How 9801 generates a nice integer sequence,28930,200,waYr2J15uUc,2020-07-16 00:00:00,https://www.youtube.com/watch?v=waYr2J15uUc
Sergey Levine: Robotics and Machine Learning | Lex Fridman Podcast #108,94193,5850,kxi-_TT_-Nc,2020-07-14 00:00:00,https://www.youtube.com/watch?v=kxi-_TT_-Nc
Self-replicating Python code | Quine,262207,324,a-zEbokJAgY,2020-07-11 00:00:00,https://www.youtube.com/watch?v=a-zEbokJAgY
"Peter Singer: Suffering in Humans, Animals, and AI | Lex Fridman Podcast #107",104808,4154,llh-2pqSGrs,2020-07-08 00:00:00,https://www.youtube.com/watch?v=llh-2pqSGrs
Donut-shaped C code that generates a 3D spinning donut,8647636,124,DEqXNfs_HhY,2020-07-06 00:00:00,https://www.youtube.com/watch?v=DEqXNfs_HhY
Cognition Is a Function of the Environment | Matt Botvinick and Lex Fridman,22406,453,conRTnUBrms,2020-07-05 00:00:00,https://www.youtube.com/watch?v=conRTnUBrms
"Matt Botvinick: Neuroscience, Psychology, and AI at DeepMind | Lex Fridman Podcast #106",164539,7232,3t06ajvBtl0,2020-07-03 00:00:00,https://www.youtube.com/watch?v=3t06ajvBtl0
"I'm back at it: 1,000 total push-ups, pull-ups, squats every day",332833,450,_hni6uuorKk,2020-07-02 00:00:00,https://www.youtube.com/watch?v=_hni6uuorKk
You Are Your Own Existence Proof (Karl Friston) | AI Podcast Clips with Lex Fridman,43391,2731,k8Zomsf3uBI,2020-07-01 00:00:00,https://www.youtube.com/watch?v=k8Zomsf3uBI
Robert Langer: Edison of Medicine | Lex Fridman Podcast #105,45936,3734,9LQffCdHHlQ,2020-06-30 00:00:00,https://www.youtube.com/watch?v=9LQffCdHHlQ
Time Lapse of the Sun (1 second is 1 month),57884,138,1bEtau-QUTo,2020-06-29 00:00:00,https://www.youtube.com/watch?v=1bEtau-QUTo
Make Disadvantage Your Superpower | Lex Fridman | AMA #6,136908,517,pXEl0R1BX-g,2020-06-29 00:00:00,https://www.youtube.com/watch?v=pXEl0R1BX-g
If You Could Live Forever Would You? (Ben Goertzel) | AI Podcast Clips with Lex Fridman,39107,941,gaMz3JGuA5E,2020-06-28 00:00:00,https://www.youtube.com/watch?v=gaMz3JGuA5E
David Patterson: Computer Architecture and Data Storage | Lex Fridman Podcast #104,134813,6591,naed4C4hfAg,2020-06-27 00:00:00,https://www.youtube.com/watch?v=naed4C4hfAg
Sophia is not AGI (Ben Goertzel) | AI Podcast Clips with Lex Fridman,44084,1611,0lAYQWM0aHk,2020-06-26 00:00:00,https://www.youtube.com/watch?v=0lAYQWM0aHk
Are Humans Good or Evil? (Ben Goertzel) | AI Podcast Clips with Lex Fridman,16981,617,7vtaNGn6KK8,2020-06-26 00:00:00,https://www.youtube.com/watch?v=7vtaNGn6KK8
Origin of the term AGI (Ben Goertzel) | AI Podcast Clips,17615,561,4X2xYyIk5x0,2020-06-23 00:00:00,https://www.youtube.com/watch?v=4X2xYyIk5x0
Ben Goertzel: Artificial General Intelligence | Lex Fridman Podcast #103,551057,14937,OpSmCKe27WE,2020-06-22 00:00:00,https://www.youtube.com/watch?v=OpSmCKe27WE
The Ego is the Source of Fear - Steven Pressfield | AI Podcast Clips,45407,835,vlea7PtVXJ0,2020-06-21 00:00:00,https://www.youtube.com/watch?v=vlea7PtVXJ0
Steven Pressfield: The War of Art | Lex Fridman Podcast #102,98876,5249,PgtedwKGhXs,2020-06-20 00:00:00,https://www.youtube.com/watch?v=PgtedwKGhXs
We exist inside the story that the brain tells itself (Joscha Bach) | AI Podcast Clips,724793,1506,tyrPMVMb-Uw,2020-06-16 00:00:00,https://www.youtube.com/watch?v=tyrPMVMb-Uw
Happiness is a cookie that your brain bakes for itself (Joscha Bach) | AI Podcast Clips,104971,686,8mixT5_U0hk,2020-06-14 00:00:00,https://www.youtube.com/watch?v=8mixT5_U0hk
Joscha Bach: Artificial Consciousness and the Nature of Reality | Lex Fridman Podcast #101,1739766,10818,P-2P3MSZrBM,2020-06-13 00:00:00,https://www.youtube.com/watch?v=P-2P3MSZrBM
David Goggins: Win the Morning,120354,226,lsTRQNoj0q4,2020-06-10 00:00:00,https://www.youtube.com/watch?v=lsTRQNoj0q4
"20,000 Push-ups and Pull-ups in 30 Days Challenge (featuring David Goggins)",1573255,1164,xZlt2tqHd80,2020-06-09 00:00:00,https://www.youtube.com/watch?v=xZlt2tqHd80
Karl Friston: Neuroscience and the Free Energy Principle | Lex Fridman Podcast #99,140164,5341,NwzuibY5kUs,2020-05-28 00:00:00,https://www.youtube.com/watch?v=NwzuibY5kUs
Sertac Karaman: Robots That Fly and Robots That Drive | Lex Fridman Podcast #97,42139,4970,M1-v-dXIzho,2020-05-19 00:00:00,https://www.youtube.com/watch?v=M1-v-dXIzho
Starting a Business is a Rough Ride (Stephen Schwarzman) | AI Podcast Clips,21295,561,jdt4PPY09rQ,2020-05-18 00:00:00,https://www.youtube.com/watch?v=jdt4PPY09rQ
"Stephen Schwarzman: Going Big in Business, Investing, and AI | Lex Fridman Podcast #96",113282,4216,aYwDs9LTN50,2020-05-15 00:00:00,https://www.youtube.com/watch?v=aYwDs9LTN50
"Exponential Progress of AI: Moore's Law, Bitter Lesson, and the Future of Computation",88291,1768,Me96OWd44q0,2020-05-13 00:00:00,https://www.youtube.com/watch?v=Me96OWd44q0
Dawn Song: Adversarial Machine Learning and Computer Security | Lex Fridman Podcast #95,67039,7956,HhY95m-WD_E,2020-05-12 00:00:00,https://www.youtube.com/watch?v=HhY95m-WD_E
How to Build AGI? (Ilya Sutskever) | AI Podcast Clips,59401,1126,i0UyKsAEaNI,2020-05-09 00:00:00,https://www.youtube.com/watch?v=i0UyKsAEaNI
Ilya Sutskever: Deep Learning | Lex Fridman Podcast #94,547083,5848,13CZPWmke6A,2020-05-08 00:00:00,https://www.youtube.com/watch?v=13CZPWmke6A
"What is Deep Reinforcement Learning? (David Silver, DeepMind) | AI Podcast Clips",23117,838,MrIFte_rOh0,2020-05-06 00:00:00,https://www.youtube.com/watch?v=MrIFte_rOh0
Daphne Koller: Biomedicine and Machine Learning | Lex Fridman Podcast #93,91141,4323,xlMTWfkQqbY,2020-05-05 00:00:00,https://www.youtube.com/watch?v=xlMTWfkQqbY
The Big Nap: Coronavirus and World War II - Eric Weinstein and Lex Fridman | AI Podcast Clips,92364,721,Q4D_4CGWYNk,2020-05-04 00:00:00,https://www.youtube.com/watch?v=Q4D_4CGWYNk
Beauty Quarks (Harry Cliff) | AI Podcast Clips,9575,491,oxRnBkI7r68,2020-05-03 00:00:00,https://www.youtube.com/watch?v=oxRnBkI7r68
Eating One Meal a Day (Jack Dorsey) | AI Podcast Clips,1050060,312,w_SNIwW6iX8,2020-05-02 00:00:00,https://www.youtube.com/watch?v=w_SNIwW6iX8
Who is Hedgy? - A Story of Minimalism | AMA #5 - Ask Me Anything with Lex Fridman,83331,1126,KceRmxCnXDA,2020-05-01 00:00:00,https://www.youtube.com/watch?v=KceRmxCnXDA
Higgs Particle (Harry Cliff) | AI Podcast Clips,17966,1153,LLFBM-CON9E,2020-04-30 00:00:00,https://www.youtube.com/watch?v=LLFBM-CON9E
Harry Cliff: Particle Physics and the Large Hadron Collider | Lex Fridman Podcast #92,245415,5900,8A-5gIW0-eI,2020-04-29 00:00:00,https://www.youtube.com/watch?v=8A-5gIW0-eI
Turing Test: Can Machines Think?,112750,3625,MGW_Qcqr9eQ,2020-04-26 00:00:00,https://www.youtube.com/watch?v=MGW_Qcqr9eQ
Jack Dorsey: Yang Gang Forever | AI Podcast Clips,32533,338,nXwpiPybr0Q,2020-04-25 00:00:00,https://www.youtube.com/watch?v=nXwpiPybr0Q
"Jack Dorsey: Square, Cryptocurrency, and Artificial Intelligence | Lex Fridman Podcast #91",737752,3074,60KJz1BVTyU,2020-04-24 00:00:00,https://www.youtube.com/watch?v=60KJz1BVTyU
Dmitry Korkin: Computational Biology of Coronavirus | Lex Fridman Podcast #90,66283,7742,CwyOUS8TSl0,2020-04-22 00:00:00,https://www.youtube.com/watch?v=CwyOUS8TSl0
What is Wolfram Language? (Stephen Wolfram) | AI Podcast Clips,67099,2425,L7MiE1zO5PI,2020-04-21 00:00:00,https://www.youtube.com/watch?v=L7MiE1zO5PI
Richard Feynman on Computation (Stephen Wolfram) | AI Podcast Clips,77466,736,V37eWVm-9BA,2020-04-20 00:00:00,https://www.youtube.com/watch?v=V37eWVm-9BA
Toward a Fundamental Theory of Physics (Stephen Wolfram) | AI Podcast Clips,95351,2595,VPaBRjSrq2A,2020-04-20 00:00:00,https://www.youtube.com/watch?v=VPaBRjSrq2A
Cellular Automata and Rule 30 (Stephen Wolfram) | AI Podcast Clips,97522,1348,VguG_y05Xe8,2020-04-19 00:00:00,https://www.youtube.com/watch?v=VguG_y05Xe8
"Stephen Wolfram: Cellular Automata, Computation, and Physics | Lex Fridman Podcast #89",984568,11468,ez773teNFYA,2020-04-18 00:00:00,https://www.youtube.com/watch?v=ez773teNFYA
Eric Weinstein's Harvard Story - The System Breaks Down in Novel Situations | AI Podcast Clips,412826,1312,fgGZMRJ15oY,2020-04-17 00:00:00,https://www.youtube.com/watch?v=fgGZMRJ15oY
Elon Musk Makes Sense to Me (Eric Weinstein) | AI Podcast Clips,79796,392,_2ISnlT7j9A,2020-04-16 00:00:00,https://www.youtube.com/watch?v=_2ISnlT7j9A
Geometric Unity - A Theory of Everything (Eric Weinstein) | AI Podcast Clips,1056366,3298,vdW9XDBuxjU,2020-04-15 00:00:00,https://www.youtube.com/watch?v=vdW9XDBuxjU
I'm Most Proud of Trying - Eric Weinstein | AI Podcast Clips,18049,152,CdiJGDNQAo8,2020-04-15 00:00:00,https://www.youtube.com/watch?v=CdiJGDNQAo8
Take Back MIT | Eric Weinstein and Lex Fridman,350108,1733,ZK5r9OZ73Xg,2020-04-14 00:00:00,https://www.youtube.com/watch?v=ZK5r9OZ73Xg
Eric Weinstein: Geometric Unity and the Call for New Ideas & Institutions | Lex Fridman Podcast #88,1180383,9996,rIAZJNe7YtE,2020-04-13 00:00:00,https://www.youtube.com/watch?v=rIAZJNe7YtE
Richard Dawkins: Meaning of Life | AI Podcast Clips,30816,194,vANfwm450dE,2020-04-12 00:00:00,https://www.youtube.com/watch?v=vANfwm450dE
Richard Dawkins: Memes | AI Podcast Clips,18709,686,XplFMDx9LlA,2020-04-11 00:00:00,https://www.youtube.com/watch?v=XplFMDx9LlA
Richard Dawkins: The Programmer of the Simulation Came About Through Evolution | AI Podcast Clips,51588,481,zkudRy8b8JY,2020-04-10 00:00:00,https://www.youtube.com/watch?v=zkudRy8b8JY
"Richard Dawkins: Evolution, Intelligence, Simulation, and Memes | Lex Fridman Podcast #87",1631637,4040,5f-JlzBuUUU,2020-04-09 00:00:00,https://www.youtube.com/watch?v=5f-JlzBuUUU
The Way Out | Lex Fridman,110240,220,UfMyp1wFgxE,2020-04-06 00:00:00,https://www.youtube.com/watch?v=UfMyp1wFgxE
"AlphaZero and Self Play (David Silver, DeepMind) | AI Podcast Clips",15652,1060,e77NkSjnyH4,2020-04-04 00:00:00,https://www.youtube.com/watch?v=e77NkSjnyH4
Consciousness is Not a Computation (Roger Penrose) | AI Podcast Clips,2035564,1379,hXgqik6HXc0,2020-04-04 00:00:00,https://www.youtube.com/watch?v=hXgqik6HXc0
"David Silver: AlphaGo, AlphaZero, and Deep Reinforcement Learning | Lex Fridman Podcast #86",376071,6481,uPUEq8d73JI,2020-04-03 00:00:00,https://www.youtube.com/watch?v=uPUEq8d73JI
Forever oscillate between dissatisfaction and gratitude,12749,124,od2mXm6ZJEw,2020-04-02 00:00:00,https://www.youtube.com/watch?v=od2mXm6ZJEw
Measure passion not progress,22141,101,8aVB5xgCllY,2020-04-02 00:00:00,https://www.youtube.com/watch?v=8aVB5xgCllY
Escaping the Local Optimum of Low Expectation,106042,2355,5qjA8HPJl_0,2020-04-01 00:00:00,https://www.youtube.com/watch?v=5qjA8HPJl_0
Roger Penrose: Infinite Cycles of the Universe Punctuated by Big Bang Singularities,240034,772,K_FUlo8BF9Y,2020-04-01 00:00:00,https://www.youtube.com/watch?v=K_FUlo8BF9Y
Roger Penrose: Physics of Consciousness and the Infinite Universe | Lex Fridman Podcast #85,1994717,5277,orMtwOz6Db0,2020-03-31 00:00:00,https://www.youtube.com/watch?v=orMtwOz6Db0
Nick Bostrom: Superintelligence | AI Podcast Clips,17879,1391,IiSKptK92S4,2020-03-30 00:00:00,https://www.youtube.com/watch?v=IiSKptK92S4
Nick Bostrom: Experience Machine | AI Podcast Clips,7868,762,Iy6he5RNXY0,2020-03-28 00:00:00,https://www.youtube.com/watch?v=Iy6he5RNXY0
Nick Bostrom on the Joe Rogan Podcast Conversation About the Simulation | AI Podcast Clips,81759,1301,vx7DLImJ1Mw,2020-03-27 00:00:00,https://www.youtube.com/watch?v=vx7DLImJ1Mw
Why is the Simulation Interesting to Elon Musk? (Nick Bostrom) | AI Podcast Clips,37326,424,XRpKisty1EU,2020-03-26 00:00:00,https://www.youtube.com/watch?v=XRpKisty1EU
Nick Bostrom: Simulation and Superintelligence | Lex Fridman Podcast #83,888196,6998,rfKiTGj-zeQ,2020-03-25 00:00:00,https://www.youtube.com/watch?v=rfKiTGj-zeQ
A Day in the Life of an ER Doc on the COVID-19 Frontlines,45948,408,RFMA0fAS4e0,2020-03-25 00:00:00,https://www.youtube.com/watch?v=RFMA0fAS4e0
7 Levels of Coronavirus Attack on Our Society and How We Can Fight Back,76643,1794,jAYTogd38m4,2020-03-23 00:00:00,https://www.youtube.com/watch?v=jAYTogd38m4
"Cryptocurrency, Blockchain, and the Byzantine Generals Problem (Vitalik Buterin) | AI Podcast Clips",18396,1030,Ym_t0LvHg-g,2020-03-23 00:00:00,https://www.youtube.com/watch?v=Ym_t0LvHg-g
"Just Because It's Impossible, Doesn't Mean We Shouldn't Do It (Simon Sinek) | AI Podcast Clips",11986,219,VZhYHUiBtjo,2020-03-22 00:00:00,https://www.youtube.com/watch?v=VZhYHUiBtjo
"Simon Sinek: Leadership, Hard Work, Optimism and the Infinite Game | Lex Fridman Podcast #82",100440,2269,_TTNGq9djU4,2020-03-21 00:00:00,https://www.youtube.com/watch?v=_TTNGq9djU4
Ethereum Basics (Vitalik Buterin) | AI Podcast Clips,16178,1830,YAaJ6j1DNeg,2020-03-20 00:00:00,https://www.youtube.com/watch?v=YAaJ6j1DNeg
Anca Dragan: Human-Robot Interaction and Reward Engineering | Lex Fridman Podcast #81,66782,5913,iOCfIFBBpVY,2020-03-19 00:00:00,https://www.youtube.com/watch?v=iOCfIFBBpVY
Who is Satoshi Nakamoto? (Vitalik Buterin) | AI Podcast Clips,760793,522,mKtsM2vv0DA,2020-03-18 00:00:00,https://www.youtube.com/watch?v=mKtsM2vv0DA
What is Money? (Vitalik Buterin) | AI Podcast Clips,74077,1039,QOE-YbDvAj8,2020-03-17 00:00:00,https://www.youtube.com/watch?v=QOE-YbDvAj8
"Vitalik Buterin: Ethereum, Cryptocurrency, and the Future of Money | Lex Fridman Podcast #80",2091882,5704,3x1b_S6Qp2Q,2020-03-16 00:00:00,https://www.youtube.com/watch?v=3x1b_S6Qp2Q
What is Real? (Lee Smolin) | AI Podcast Clips,18921,1337,IbHgcbo8uKc,2020-03-13 00:00:00,https://www.youtube.com/watch?v=IbHgcbo8uKc
Biological versus Artificial Neural Networks (John Hopfield) | AI Podcast Clips,16478,1250,8bt6r6CIghw,2020-03-12 00:00:00,https://www.youtube.com/watch?v=8bt6r6CIghw
Einstein Carried His Luggage (Eric Weinstein and Lee Smolin) | AI Podcast Clips,32218,296,yyFPYOa7bA0,2020-03-11 00:00:00,https://www.youtube.com/watch?v=yyFPYOa7bA0
Quantum Mechanics and General Relativity (Lee Smolin) | AI Podcast Clips,15006,1583,EvSObcZBvfM,2020-03-10 00:00:00,https://www.youtube.com/watch?v=EvSObcZBvfM
David Goggins 48 Hour Challenge - 4 Miles Every 4 Hours | Lex Fridman,203220,2781,ehA0yvnd38k,2020-03-09 00:00:00,https://www.youtube.com/watch?v=ehA0yvnd38k
Lee Smolin: Quantum Gravity and Einstein's Unfinished Revolution | Lex Fridman Podcast #79,214348,4191,WgLo4gmEraU,2020-03-07 00:00:00,https://www.youtube.com/watch?v=WgLo4gmEraU
Elon Musk as Inspiration for Science Fiction (Alex Garland) | AI Podcast Clips,9969,291,ApVFK3FjgMI,2020-03-06 00:00:00,https://www.youtube.com/watch?v=ApVFK3FjgMI
"Ann Druyan: Cosmos, Carl Sagan, Voyager, and the Beauty of Science | Lex Fridman Podcast #78",56987,4152,7jFdxd1qX2g,2020-03-05 00:00:00,https://www.youtube.com/watch?v=7jFdxd1qX2g
Ava's Smile: Ex Machina's Most Important Moment (Alex Garland) | AI Podcast Clips,61586,784,RuSDbIcFgbo,2020-03-04 00:00:00,https://www.youtube.com/watch?v=RuSDbIcFgbo
"Alex Garland: Ex Machina, Devs, Annihilation, and the Poetry of Science | Lex Fridman Podcast #77",154788,4269,gU-mkuMU428,2020-03-03 00:00:00,https://www.youtube.com/watch?v=gU-mkuMU428
Impostor Syndrome - Pave Your Own Path | AMA #4 - Ask Me Anything with Lex Fridman,227093,1417,l5Uw8qG7vZU,2020-03-02 00:00:00,https://www.youtube.com/watch?v=l5Uw8qG7vZU
Consciousness is an Explanation of What Already Has Been Computed (John Hopfield) | AI Podcast Clips,30749,554,KrdZ46MfNrM,2020-03-01 00:00:00,https://www.youtube.com/watch?v=KrdZ46MfNrM
John Hopfield: Physics View of the Mind and Neurobiology | Lex Fridman Podcast #76,104115,4368,DKyzcbNr8WE,2020-02-29 00:00:00,https://www.youtube.com/watch?v=DKyzcbNr8WE
Dealing with Negative Comments | AMA #3 - Ask Me Anything with Lex Fridman,35418,1031,GFB0o1QQyLw,2020-02-28 00:00:00,https://www.youtube.com/watch?v=GFB0o1QQyLw
Occam's Razor (Marcus Hutter) | AI Podcast Clips,13883,1236,DCjeM3Sei-s,2020-02-27 00:00:00,https://www.youtube.com/watch?v=DCjeM3Sei-s
"Marcus Hutter: Universal Artificial Intelligence, AIXI, and AGI | Lex Fridman Podcast #75",98145,5995,E1AxVXt2Gv4,2020-02-26 00:00:00,https://www.youtube.com/watch?v=E1AxVXt2Gv4
What is Statistics? (Michael I. Jordan) | AI Podcast Clips,51593,639,AQUAPiHahVY,2020-02-25 00:00:00,https://www.youtube.com/watch?v=AQUAPiHahVY
"Michael I. Jordan: Machine Learning, Recommender Systems, and Future of AI | Lex Fridman Podcast #74",161916,6349,EYIKy_FM9x0,2020-02-24 00:00:00,https://www.youtube.com/watch?v=EYIKy_FM9x0
Sleep and Burnout | AMA #2 - Ask Me Anything with Lex Fridman,83209,257,wuJa1lnv_TQ,2020-02-23 00:00:00,https://www.youtube.com/watch?v=wuJa1lnv_TQ
Scott Aaronson: Quantum Supremacy | AI Podcast Clips,17921,963,V-8cx-vQZZQ,2020-02-22 00:00:00,https://www.youtube.com/watch?v=V-8cx-vQZZQ
Andrew Ng: Advice on Getting Started in Deep Learning | AI Podcast Clips,310980,1605,1k37OcjH7BM,2020-02-21 00:00:00,https://www.youtube.com/watch?v=1k37OcjH7BM
"Andrew Ng: Deep Learning, Education, and Real-World AI | Lex Fridman Podcast #73",532565,5350,0jspaMLxBig,2020-02-20 00:00:00,https://www.youtube.com/watch?v=0jspaMLxBig
Do Something Difficult Every Day | AMA #1 - Ask Me Anything with Lex Fridman,136922,293,wKw1tpN7NVE,2020-02-19 00:00:00,https://www.youtube.com/watch?v=wKw1tpN7NVE
Scott Aaronson: What is a Quantum Computer? | AI Podcast Clips,70046,1315,nK9pzRevsHQ,2020-02-18 00:00:00,https://www.youtube.com/watch?v=nK9pzRevsHQ
